2024-06-13 17:11:59 root INFO     loading model + tokenizer
2024-06-14 03:17:31 root INFO     [' ', ' publisher', ' pro', ' provider', ' producer'] matches ['publisher'] is True
2024-06-14 03:17:31 root INFO     [' receiver', ' ', ' recipient', ' provider', ' re'] matches ['receiver'] is True
2024-06-14 03:17:31 root INFO     [' recommend', ' ', ' recomm', ' recommendation', ' recommended'] matches ['recommender'] is True
2024-06-14 03:17:31 root INFO     [' aff', ' gal', ' ax', ' po', 'FAQ'] matches ['sender'] is False
2024-06-14 03:17:31 root INFO     [' ', ' de', ' del', ' d', ' provider'] matches ['skydiver'] is False
2024-06-14 03:17:31 root INFO     [' ', ' del', ' defender', ' victim', ' assailant'] matches ['slayer'] is False
2024-06-14 03:17:31 root INFO     [' aff', 'FAQ', ' gal', ' po', ' ax'] matches ['speaker'] is False
2024-06-14 03:17:31 root INFO     [' ', ' subscriber', ' sub', ' pro', ' subscribe'] matches ['subscriber'] is True
2024-06-14 03:17:31 root INFO     [' ', ' suff', ' victim', ' offender', ' pro'] matches ['sufferer'] is True
2024-06-14 03:17:31 root INFO     [' ', ' teacher', ' educator', ' instructor', ' provider'] matches ['teacher'] is True
2024-06-14 03:17:31 root INFO     ['FAQ', ' gal', ' aff', ' po', ' ax'] matches ['teller'] is False
2024-06-14 03:17:31 root INFO     [' aff', ' ax', ' gal', ' po', 'FAQ'] matches ['writer'] is False
2024-06-14 03:17:31 root INFO     verb+er_irreg,50,425,519

2024-06-14 03:17:31 __main__ INFO     starting test: <class 'lre.operators.JacobianIclMeanEstimator'> on Relation(name='verb+able_reg', prompt_templates=['If you can {} something, that thing is', 'Being able to {} something implies that thing is', 'Being able to {} something suggests that thing is'], prompt_templates_zs=['If you can {} something, that thing is', 'Being able to {} something implies that thing is', 'Being able to {} something suggests that thing is'], samples=[RelationSample(subject='accept', object=['acceptable']), RelationSample(subject='achieve', object=['achieveable']), RelationSample(subject='adapt', object=['adaptable']), RelationSample(subject='adjust', object=['adjustable']), RelationSample(subject='admire', object=['admirable']), RelationSample(subject='adore', object=['adorable']), RelationSample(subject='advise', object=['advisable']), RelationSample(subject='afford', object=['affordable']), RelationSample(subject='avoid', object=['avoidable']), RelationSample(subject='believe', object=['believeable', 'believable']), RelationSample(subject='consider', object=['considerable']), RelationSample(subject='contain', object=['containable']), RelationSample(subject='define', object=['definable']), RelationSample(subject='deliver', object=['deliverable']), RelationSample(subject='discover', object=['discoverable']), RelationSample(subject='dispose', object=['disposable']), RelationSample(subject='download', object=['downloadable']), RelationSample(subject='edit', object=['editable']), RelationSample(subject='enjoy', object=['enjoyable']), RelationSample(subject='execute', object=['executable']), RelationSample(subject='expand', object=['expandable']), RelationSample(subject='expect', object=['expectable']), RelationSample(subject='explain', object=['explainable']), RelationSample(subject='extend', object=['extendable']), RelationSample(subject='foresee', object=['foreseeable']), RelationSample(subject='identify', object=['identifiable']), RelationSample(subject='imagine', object=['imaginable']), RelationSample(subject='improve', object=['improvable']), RelationSample(subject='inflate', object=['inflatable']), RelationSample(subject='learn', object=['learnable']), RelationSample(subject='maintain', object=['maintainable']), RelationSample(subject='manage', object=['manageable']), RelationSample(subject='observe', object=['observable']), RelationSample(subject='perform', object=['performable']), RelationSample(subject='predict', object=['predictable']), RelationSample(subject='prefer', object=['preferable']), RelationSample(subject='prevent', object=['preventable']), RelationSample(subject='protect', object=['protectable']), RelationSample(subject='publish', object=['publishable']), RelationSample(subject='recognize', object=['recognizable', 'recognisable']), RelationSample(subject='recommend', object=['recommendable']), RelationSample(subject='rely', object=['reliable']), RelationSample(subject='renew', object=['renewable']), RelationSample(subject='replace', object=['replaceable']), RelationSample(subject='represent', object=['representable']), RelationSample(subject='survive', object=['survivable']), RelationSample(subject='sustain', object=['sustainable']), RelationSample(subject='understand', object=['understandable']), RelationSample(subject='vary', object=['variable']), RelationSample(subject='write', object=['writeable', 'writable'])], _domain=None, _range=None)
2024-06-14 03:17:33 root INFO     starting operator prediction
2024-06-14 03:17:33 root INFO     using no context
2024-06-14 03:17:34 root INFO     [order_1_approx] starting weight calculation
2024-06-14 03:21:33 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 03:21:33 root INFO     [order_1_approx] weight calculation finished
2024-06-14 03:21:34 lre.operators INFO     [Jacobian] FINISHED order_1_approx 1/8
2024-06-14 03:21:34 root INFO     [order_1_approx] starting weight calculation
2024-06-14 03:25:33 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 03:25:33 root INFO     [order_1_approx] weight calculation finished
2024-06-14 03:25:34 lre.operators INFO     [Jacobian] FINISHED order_1_approx 2/8
2024-06-14 03:25:34 root INFO     [order_1_approx] starting weight calculation
2024-06-14 03:29:32 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 03:29:32 root INFO     [order_1_approx] weight calculation finished
2024-06-14 03:29:33 lre.operators INFO     [Jacobian] FINISHED order_1_approx 3/8
2024-06-14 03:29:33 root INFO     [order_1_approx] starting weight calculation
2024-06-14 03:33:31 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 03:33:31 root INFO     [order_1_approx] weight calculation finished
2024-06-14 03:33:32 lre.operators INFO     [Jacobian] FINISHED order_1_approx 4/8
2024-06-14 03:33:32 root INFO     [order_1_approx] starting weight calculation
2024-06-14 03:37:29 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 03:37:29 root INFO     [order_1_approx] weight calculation finished
2024-06-14 03:37:30 lre.operators INFO     [Jacobian] FINISHED order_1_approx 5/8
2024-06-14 03:37:30 root INFO     [order_1_approx] starting weight calculation
2024-06-14 03:41:28 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 03:41:28 root INFO     [order_1_approx] weight calculation finished
2024-06-14 03:41:29 lre.operators INFO     [Jacobian] FINISHED order_1_approx 6/8
2024-06-14 03:41:29 root INFO     [order_1_approx] starting weight calculation
2024-06-14 03:45:27 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 03:45:27 root INFO     [order_1_approx] weight calculation finished
2024-06-14 03:45:27 lre.operators INFO     [Jacobian] FINISHED order_1_approx 7/8
2024-06-14 03:45:28 root INFO     [order_1_approx] starting weight calculation
2024-06-14 03:49:25 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 03:49:25 root INFO     [order_1_approx] weight calculation finished
2024-06-14 03:49:26 lre.operators INFO     [Jacobian] FINISHED order_1_approx 8/8
2024-06-14 03:49:26 root INFO     total operator prediction time: 1912.4837985038757 seconds
2024-06-14 03:49:28 root INFO     [' legitimate', ' creditor', ' accountant', ' officer', ' el'] matches ['acceptable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' manageable', ' capable', ' reasonable', ' feasible'] matches ['achieveable'] is False
2024-06-14 03:49:28 root INFO     [' legitimate', ' el', ' accountant', ' ethical', ' officer'] matches ['adaptable'] is False
2024-06-14 03:49:28 root INFO     [' legitimate', ' accountant', ' officer', ' el', ' creditor'] matches ['adjustable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' manageable', ' reasonable', ' capable', ' imaginable'] matches ['admirable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' capable', ' manageable', ' reasonable', ' able'] matches ['adorable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' reasonable', ' advisable', ' manageable', ' capable'] matches ['advisable'] is True
2024-06-14 03:49:28 root INFO     [' ', ' capable', ' manageable', ' feasible', ' affordable'] matches ['affordable'] is True
2024-06-14 03:49:28 root INFO     [' legitimate', ' el', ' creditor', ' ethical', ' officer'] matches ['avoidable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' believable', ' reasonable', ' conceivable', ' capable'] matches ['believeable', 'believable'] is True
2024-06-14 03:49:28 root INFO     [' legitimate', ' creditor', ' accountant', ' officer', ' el'] matches ['considerable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' contain', ' capable', ' manageable', ' maintain'] matches ['containable'] is True
2024-06-14 03:49:28 root INFO     [' legitimate', ' creditor', ' el', ' officer', ' accountant'] matches ['definable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' capable', ' manageable', ' reasonable', ' deliver'] matches ['deliverable'] is True
2024-06-14 03:49:28 root INFO     [' ', ' discover', ' manageable', ' reasonable', ' capable'] matches ['discoverable'] is True
2024-06-14 03:49:28 root INFO     [' ', ' dispose', ' manageable', ' disposable', ' reasonable'] matches ['disposable'] is True
2024-06-14 03:49:28 root INFO     [' legitimate', ' creditor', ' officer', ' accountant', ' el'] matches ['downloadable'] is False
2024-06-14 03:49:28 root INFO     [' legitimate', ' el', ' ethical', ' creditor', ' officer'] matches ['editable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' manageable', ' reasonable', ' capable', ' maintain'] matches ['enjoyable'] is False
2024-06-14 03:49:28 root INFO     [' legitimate', ' officer', ' creditor', ' el', ' accountant'] matches ['executable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' expand', ' extend', ' manageable', ' capable'] matches ['expandable'] is True
2024-06-14 03:49:28 root INFO     [' ', ' reasonable', ' expect', ' manageable', ' capable'] matches ['expectable'] is True
2024-06-14 03:49:28 root INFO     [' ', ' reasonable', ' manageable', ' capable', ' conceivable'] matches ['explainable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' extend', ' manageable', ' ext', ' capable'] matches ['extendable'] is True
2024-06-14 03:49:28 root INFO     [' ', ' reasonable', ' manageable', ' capable', ' feasible'] matches ['foreseeable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' manageable', ' capable', ' reasonable', ' maintain'] matches ['identifiable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' imaginable', ' manageable', ' capable', ' conceivable'] matches ['imaginable'] is True
2024-06-14 03:49:28 root INFO     [' legitimate', ' el', ' officer', ' creditor', ' ethical'] matches ['improvable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' manageable', ' reasonable', ' capable', ' in'] matches ['inflatable'] is True
2024-06-14 03:49:28 root INFO     [' legitimate', ' el', ' officer', ' creditor', ' accountant'] matches ['learnable'] is False
2024-06-14 03:49:28 root INFO     [' maintain', ' ', ' manageable', ' reasonable', ' capable'] matches ['maintainable'] is True
2024-06-14 03:49:28 root INFO     [' manageable', ' ', ' manage', ' capable', ' maintain'] matches ['manageable'] is True
2024-06-14 03:49:28 root INFO     [' ', ' manageable', ' maintain', ' reasonable', ' capable'] matches ['observable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' manageable', ' capable', ' maintain', ' reasonable'] matches ['performable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' reasonable', ' capable', ' manageable', ' predictable'] matches ['predictable'] is True
2024-06-14 03:49:28 root INFO     [' ', ' preferable', ' capable', ' reasonable', ' pre'] matches ['preferable'] is True
2024-06-14 03:49:28 root INFO     [' ', ' prevent', ' manageable', ' reasonable', ' maintain'] matches ['preventable'] is True
2024-06-14 03:49:28 root INFO     [' legitimate', ' creditor', ' officer', ' accountant', ' ethical'] matches ['protectable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' manageable', ' maintain', ' reasonable', ' publish'] matches ['publishable'] is True
2024-06-14 03:49:28 root INFO     [' ', ' manageable', ' reasonable', ' capable', ' recognizable'] matches ['recognizable', 'recognisable'] is True
2024-06-14 03:49:28 root INFO     [' recommend', ' ', ' reasonable', ' manageable', ' recommended'] matches ['recommendable'] is True
2024-06-14 03:49:28 root INFO     [' legitimate', ' creditor', ' officer', ' el', ' ethical'] matches ['reliable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' reasonable', ' manageable', ' maintain', ' capable'] matches ['renewable'] is False
2024-06-14 03:49:28 root INFO     [' legitimate', ' el', ' officer', ' creditor', ' accountant'] matches ['replaceable'] is False
2024-06-14 03:49:28 root INFO     [' legitimate', ' creditor', ' officer', ' accountant', ' ethical'] matches ['representable'] is False
2024-06-14 03:49:28 root INFO     [' ', ' manageable', ' sustainable', ' maintain', ' reasonable'] matches ['survivable'] is False
2024-06-14 03:49:28 root INFO     [' sustainable', ' ', ' maintain', ' manageable', ' reasonable'] matches ['sustainable'] is True
2024-06-14 03:49:28 root INFO     [' ', ' manageable', ' reasonable', ' understandable', ' capable'] matches ['understandable'] is True
2024-06-14 03:49:28 root INFO     [' ', ' capable', ' manageable', ' reasonable', ' adjustable'] matches ['variable'] is False
2024-06-14 03:49:28 root INFO     [' legitimate', ' officer', ' creditor', ' accountant', ' ethical'] matches ['writeable', 'writable'] is False
2024-06-14 03:49:28 root INFO     verb+able_reg,50,447,547

2024-06-14 03:49:28 __main__ INFO     starting test: <class 'lre.operators.JacobianIclMeanEstimator'> on Relation(name='meronyms - part', prompt_templates=['A part of a {} is a', 'A piece of a {} is a', 'An element of a {} is a'], prompt_templates_zs=['A part of a {} is a', 'A piece of a {} is a', 'An element of a {} is a'], samples=[RelationSample(subject='academia', object=['college', 'university', 'institute']), RelationSample(subject='apartment', object=['bedroom', 'room', 'bathroom', 'kitchen', 'kitchenette', 'living_room', 'pantry', 'toilet', 'shower_room']), RelationSample(subject='bird', object=['feathers', 'plume', 'preen', 'croup', 'calamus', 'fowl', 'drumstick', 'syrinx', 'bill', 'rump', 'vane', 'barb', 'quill', 'shaft', 'pecker', 'pennon', 'feet', 'giblets', 'alula', 'talon', 'foot', 'pinion', 'wing', 'wishbone', 'nib', 'sac', 'giblet', 'furcula', 'bird', 'neb', 'feather', 'gland', 'oyster', 'thigh', 'plumage', 'web', 'hindquarters', 'beak', "parson's_nose", 'wishing_bone', "pope's_nose", 'spurious_wing', 'bastard_wing', 'croupe', 'air_sac', 'quill_feather', 'uropygium', "bird's_foot", 'uropygial', 'second_joint', 'uropygial_gland', 'preen_gland', 'flight_feather', 'dark_meat']), RelationSample(subject='brush', object=['bristle', 'hold', 'shank', 'grip', 'handgrip', 'handle', 'head', 'stem']), RelationSample(subject='bus', object=['seats', 'conductor', 'window', 'driver', 'roof']), RelationSample(subject='byte', object=['bit']), RelationSample(subject='car', object=['engine', 'armrest', 'headrest', 'grille', 'hinge', 'tailpipe', 'suspension', 'hood', 'horn', 'hooter', 'petrol', 'pintle', 'trunk', 'floorboard', 'bar', 'gas', 'buffer', 'door', 'stabilizer', 'seat', 'window', 'exhaust', 'tailfin', 'back', 'luggage', 'pedal', 'cowling', 'seatbelt', 'high', 'wing', 'gasoline', 'fin', 'cowl', 'silencer', 'gun', 'compartment', 'rear', 'radiator', 'accessory', 'sunroof', 'roof', 'lights', 'bumper', 'glove', 'bag', 'cushion', 'backrest', 'accelerator', 'fender', 'third', 'throttle', 'bonnet', 'air', 'gear', 'muffler', 'mirror', 'shock', 'reverse', 'anti-sway_bar', 'tail_fin', 'accelerator_pedal', 'car_seat', 'automobile_horn', 'anti-sway', 'automobile_engine', 'gasoline_engine', 'car_door', 'shock_absorber', 'luggage_compartment', 'glove_compartment', 'bumper_guard', 'exhaust_system', 'first_gear', 'high_gear', 'rear_window', 'sunshine-roof', 'third_gear', 'air_bag', 'doorlock', 'petrol_engine', 'automobile_trunk', 'auto_accessory', 'inlet_manifold', 'horn_button', 'running_board', 'stabilizer_bar', 'motor_horn', 'exhaust_manifold', 'exhaust_pipe', 'radiator_grille', 'low_gear', 'flexible_joint', 'head_restraint', 'hood_ornament', 'exhaust_valve', 'car_mirror', 'gas_pedal', 'seat_belt', 'reverse_gear', 'car_horn', 'car_window', 'suspension_system']), RelationSample(subject='castle', object=['donjon', 'tower', 'turret', 'gate', 'dungeon', 'moat', 'keep', 'great_hall']), RelationSample(subject='cat', object=['whiskers', 'coat', 'paw', 'paws', 'fur', 'eyes', 'back', 'claws', 'tail', 'teeth']), RelationSample(subject='chair', object=['seat', 'armrest', 'headrest', 'armrests', 'rest', 'pad', 'back', 'leg', 'backrest', 'legs']), RelationSample(subject='church', object=['altar', 'choir', 'vestry', 'transept', 'apse', 'sanctuary', 'rood', 'screen', 'bema', 'nave', 'tower', 'sacristy', 'corner', 'chancel', 'amen', 'chapel', 'apsis', 'side', 'narthex', 'presbytery', 'side_chapel', 'lady_chapel', 'church_tower', 'rood_screen', 'amen_corner']), RelationSample(subject='comb', object=['teeth', 'shaft', 'grip', 'tooth', 'handle']), RelationSample(subject='day', object=['hour', 'forenoon', 'eventide', 'nanosecond', 'noonday', 'femtosecond', 'hr', 'minutes', 'microsecond', 'msec', 'time', 'midnight', 'sec', 'nighttime', 'min', 'morning', 'noon', 'evening', 'dark', 'picosecond', 'daytime', 'minute', 'daylight', 's', 'high', 'even', 'quarter', 'morn', 'noontide', 'second', 'afternoon', 'twelve', 'millisecond', 'midday', 'midafternoon', 'attosecond', 'night', 'morning_time', 'high_noon', 'half-hour', 'twelve_noon', 'late-night_hour', 'early-morning_hour', 'lights-out', '60_minutes', 'small_hours', '30_minutes', '15_minutes', 'quarter-hour']), RelationSample(subject='deer', object=['antler', 'antlers', 'withers', 'flag', 'scut']), RelationSample(subject='dollar', object=['cent']), RelationSample(subject='door', object=['hinge', 'keyhole', 'threshold', 'doorframe', 'bolt', 'deadbolt', 'doorjamb', 'tumbler', 'doorpost', 'doorstep', 'doorcase', 'case', 'lock', 'casing', 'doorsill']), RelationSample(subject='dress', object=['sleeve', 'slide', 'plastron', 'zip', 'zipper', 'fastener', 'hemline', 'bodice', 'neckline', 'waistline', 'belt', 'slide_fastener', 'zip_fastener']), RelationSample(subject='filename', object=['extension', 'name']), RelationSample(subject='flower', object=['petal', 'leaf', 'anther', 'style', 'perianth', 'placenta', 'stamen', 'pistil', 'ovary', 'corolla', 'carpel', 'envelope', 'sepal', 'calyx', 'stigma', 'chlamys', 'petals', 'corona', 'perigonium', 'perigone', 'flower_petal', 'floral_leaf', 'floral_envelope', 'gynostegium']), RelationSample(subject='gigabit', object=['megabit', 'kbit', 'kb', 'kilobit', 'mb', 'mbit']), RelationSample(subject='gramm', object=['milligram', 'mg', 'grain', 'milligram', 'mcg', 'carat', 'microgram', 'ng', 'dg', 'decigram', 'nanogram', 'metric_grain', 'obolus']), RelationSample(subject='guitar', object=['string', 'deck', 'pegs', 'fret', 'strings', 'frets', 'peg', 'fingerboard']), RelationSample(subject='gun', object=['trigger', 'holder', 'safety', 'extractor', 'clip', 'magazine', 'barrel', 'hammer', 'viewfinder', 'gunsight', 'stock', 'cartridge', 'remover', 'chamber', 'ejector', 'cock', 'catch', 'finder', 'mechanism', 'gunstock', 'lock', 'action', 'muzzle', 'key', 'gunlock', 'cartridge_holder', 'gun_muzzle', 'gun-sight', 'action_mechanism', 'gun_chamber', 'gun_trigger', 'firing_mechanism', 'safety_lock', 'cartridge_extractor', 'firing_chamber', 'cartridge_ejector', 'view_finder', 'cartridge_clip', 'gun_barrel', 'safety_catch', 'cartridge_remover']), RelationSample(subject='harbor', object=['dock', 'facility', 'anchorage', 'landing', 'docking', 'dockage', 'anchorage_ground', 'docking_facility', 'landing_place', 'landing_stage']), RelationSample(subject='jail', object=['cell', 'cellblock', 'guard', 'police', 'prison_cell', 'jail_cell']), RelationSample(subject='jewellery', object=['bead', 'stone', 'wire', 'beads', 'gemstone', 'gem', 'metal', 'gold', 'silver', 'platina', 'bead', 'beads', 'jewel']), RelationSample(subject='litre', object=['millilitre', 'cc', 'ml', 'milliliter', 'cl', 'dl', 'deciliter', 'mil', 'cubic_centimetre', 'centiliter', 'decilitre', 'cubic_centimeter', 'centilitre', 'cubic_millimeter', 'cubic_millimetre']), RelationSample(subject='movie', object=['scene', 'subtitles', 'footage', 'credit', 'episode', 'shot', 'sequence', 'credits', 'caption']), RelationSample(subject='orthography', object=['hyphenation', 'punctuation', 'punctuation_mark', 'word_division', 'spelling']), RelationSample(subject='piano', object=['keyboard', 'clavier', 'loud', 'hammer', 'sounding', 'pedal', 'sustaining', 'soft', 'fingerboard', 'soundboard', 'action', 'board', 'key', 'fallboard', 'piano_action', 'action_mechanism', 'damper_block', 'fall-board', 'sounding_board', 'sustaining_pedal', 'loud_pedal', 'piano_damper', 'piano_keyboard', 'sound_hole', 'soft_pedal']), RelationSample(subject='pie', object=['crust', 'cheese', 'filling', 'fruit', 'apple', 'berries', 'glazing', 'pastry', 'icing']), RelationSample(subject='poem', object=['stanza', 'canto', 'prosody', 'rime', 'line', 'rhyme', 'verse', 'poetic_rhythm', 'rhythmic_pattern', 'verse_line', 'line_of_verse', 'line_of_poetry']), RelationSample(subject='pub', object=['bar', 'barroom', 'taproom', 'saloon', 'ginmill']), RelationSample(subject='radio', object=['receiver', 'tuner', 'radio', 'demodulator', 'transmitter', 'detector', 'receiving', 'set', 'amplifier', 'wireless', 'radio_transmitter', 'receiving_set', 'radio_receiver', 'radio_set']), RelationSample(subject='railcar', object=['suspension', 'cushion', 'shock', 'shock_absorber', 'suspension_system']), RelationSample(subject='seafront', object=['harbor', 'seaport', 'dock', 'haven', 'anchorage', 'landing', 'harbour', 'dockage', 'anchorage_ground', 'docking_facility', 'landing_place', 'landing_stage']), RelationSample(subject='shilling', object=['pence']), RelationSample(subject='shirt', object=['button', 'dickie', 'collar', 'dickey', 'sleeve', 'buttons', 'dicky', 'pocket', 'shirttail', 'shirtsleeve', 'shirtfront', 'shirt_button']), RelationSample(subject='sonata', object=['movement', 'part']), RelationSample(subject='staircase', object=['step', 'riser', 'landing', 'tread', 'stair', 'stairhead']), RelationSample(subject='sword', object=['blade', 'forte', 'hilt', 'peak', 'foible', 'point', 'pommel', 'haft', 'tip', 'knob', 'helve', 'knife_edge', 'cutting_edge']), RelationSample(subject='table', object=['tabletop', 'tableware', 'leg', 'legs']), RelationSample(subject='teapot', object=['spout', 'handle', 'knob', 'lid', 'body', 'belly', 'base', 'filter', 'tea_filter']), RelationSample(subject='telephone', object=['receiver', 'mouthpiece', 'dial', 'wire', 'screen', 'display', 'telephone_receiver']), RelationSample(subject='tonne', object=['kilogram', 'mg', 'gm', 'hg', 'grain', 'milligram', 'hundredweight', 'kilo', 'mcg', 'dag', 'carat', 'microgram', 'gramme', 'quintal', 'ng', 'gram', 'dg', 'g', 'kg', 'decigram', 'nanogram', 'myriagram', 'centner', 'metric_grain', 'myg', 'dekagram', 'decagram', 'metric_hundredweight', 'obolus', 'doppelzentner', 'hectogram', 'dkg']), RelationSample(subject='torso', object=['chest', 'arse', 'shoulder', 'bum', 'midriff', 'groin', 'deltoid', 'diaphragm', 'lat', 'pectoralis', 'behind', 'gluteus', 'middle', 'stomach', 'teres', 'thorax', 'tush', 'ab', 'rump', 'breastbone', 'buns', 'gladiolus', 'haunch', 'backside', 'buttocks', 'serratus', 'pectoral', 'stern', 'navel', 'paunch', 'seat', 'mediastinum', 'ass', 'axilla', 'back', 'belly', 'bottom', 'omphalos', 'fundament', 'acromion', 'derriere', 'hindgut', 'gut', 'gallbladder', 'saddle', 'cheek', 'waist', 'butt', 'bowel', 'keister', 'bellybutton', 'pectus', 'prat', 'loins', 'abdominal', 'rear', 'dorsum', 'posterior', 'venter', 'small', 'abdomen', 'umbilicus', 'armpit', 'waistline', 'sternum', 'scapula', 'glute', 'manubrium', 'fanny', 'side', 'midsection', 'pecs', 'hip', 'buttock', 'intestine', 'breast', 'can', 'tail', 'hindquarters', 'xiphoid_process', 'thoracic_vertebra', 'abdominal_wall', 'musculus_deltoideus', 'abdominal_cavity', 'arteria_circumflexa_scapulae', 'arteria_glutes', 'arteria_axillaris', 'axillary_fossa', 'arteria_colica', 'articulatio_humeri', 'shoulder_joint', 'gall_bladder', 'spare_tire', 'arteria_circumflexa_humeri', 'serratus_muscles', 'axillary_artery', 'gluteus_muscle', 'love_handle', 'latissimus_dorsi', 'pectoral_muscle', 'tooshie', 'abdominal_muscle', 'circumflex_humeral_artery', 'abdominal_aorta', 'vena_thoracica', 'musculus_pectoralis', 'hypochondrium', 'area_of_cardiac_dullness', 'glenoid_cavity', 'rib_cage', 'thoracic_aorta', 'omphalus', 'circumflex_scapular_artery', 'acromial_process', 'shoulder_bone', 'tail_end', 'rear_end', 'gluteal_muscle', 'inguen', 'shoulder_blade', 'rotator_cuff', 'corpus_sternum', 'dorsal_vertebra', 'teres_muscle', 'thoracic_cavity', 'axillary_cavity', 'chest_cavity', 'deltoid_muscle', 'belly_button', 'gluteal_artery', 'thoracic_vein', 'glenoid_fossa', 'nates', 'colic_artery', 'lumbar_vertebra', 'hind_end']), RelationSample(subject='tripod', object=['leg', 'stand']), RelationSample(subject='typewriter', object=['keyboard', 'typewriter', 'carriage', 'tab', 'ribbon', 'shift', 'backspace', 'action', 'key', 'typewriter_carriage', 'backspace_key', 'action_mechanism', 'typewriter_keyboard', 'shift_key', 'space_bar', 'tab_key', 'typewriter_ribbon', 'backspacer']), RelationSample(subject='window', object=['pane', 'sash', 'windowpane', 'window', 'fastener', 'glass', 'frame', 'case', 'windowsill', 'mullion', 'jamb', 'lock', 'casing', 'sash_lock', 'window_glass', 'sash_fastener', 'pane_of_glass', 'window_lock', 'window_sash', 'window_frame']), RelationSample(subject='womb', object=['cervix', 'caul', 'placenta', 'oviduct', 'veil', 'myometrium', 'endometrium', 'uterine_artery', 'embryonic_membrane', 'uterine_cervix', 'uterine_cavity', 'fallopian_tube', 'uterine_tube', 'cervix_uteri', 'arteria_uterina'])], _domain=None, _range=None)
